"naftournament";"nafcoach";"race"
"2513";"20942";"1"
"2513";"1315";"13"
"2513";"21076";"9"
"2513";"9813";"13"
"2513";"20456";"1"
"2513";"20739";"1"
"2513";"7422";"4"
"2513";"14176";"5"
"2513";"17286";"15"
"2513";"20455";"15"
"2513";"21259";"20"
"2513";"15308";"9"
"2513";"16015";"12"
"2513";"17011";"16"
"2513";"21256";"13"
"2513";"21260";"11"
"2513";"14485";"9"
"2513";"16012";"2"
"2513";"17879";"11"
"2513";"21237";"1"
"2513";"21244";"6"
"2513";"17956";"7"
"2513";"18541";"19"
"2513";"19291";"14"
"2513";"21257";"2"
"2513";"21258";"15"
"2513";"9819";"13"
"2513";"14035";"20"
"2513";"16013";"22"
"2513";"19734";"20"
"6940";"17294";"20"
"2358";"20311";"99"
"2513";"21262";"5"
"2288";"3741";"1"
"2288";"2925";"4"
"2288";"13570";"1"
"2288";"18334";"5"
"2288";"20425";"5"
"2288";"19682";"21"
"2288";"20346";"1"
"2288";"4102";"12"
"2288";"11548";"5"
"2288";"13500";"2"
"2288";"2150";"9"
"2288";"6481";"14"
"2288";"2798";"8"
"2288";"17832";"23"
"2288";"6619";"2"
"2288";"20412";"3"
"2288";"8018";"11"
"2288";"14125";"13"
"2288";"19293";"14"
"2288";"4539";"5"
"2288";"9621";"1"
"2288";"2785";"5"
"2288";"20857";"9"
"2288";"17370";"14"
"2288";"3874";"11"
"2288";"10145";"12"
"2288";"8169";"8"
"2288";"7930";"22"
"2288";"13222";"3"
"2288";"20885";"2"
"2288";"6748";"10"
"2288";"13568";"7"
"2288";"2870";"11"
"2288";"8582";"5"
"2288";"10853";"22"
"2288";"7693";"3"
"2288";"19502";"2"
"2288";"2800";"12"
"2288";"5232";"4"
"2288";"6639";"24"
"2288";"9610";"1"
"2288";"20090";"8"
"2288";"16619";"11"
"2288";"16417";"12"
"2288";"15781";"13"
"2288";"20854";"1"
"2288";"16982";"12"
"2288";"17003";"13"
"2288";"9100";"2"
"2288";"6641";"18"
"2288";"8607";"8"
"2288";"4551";"9"
"2288";"2591";"18"
"2288";"20524";"14"
"2288";"468";"8"
"2288";"15254";"12"
"2288";"6737";"10"
"2288";"1621";"12"
"2288";"20618";"11"
"2288";"20556";"15"
"2513";"20535";"11"
"2288";"19795";"9"
"2446";"70";"5"
"2446";"372";"18"
"2446";"3312";"11"
"2446";"5290";"13"
"2446";"8861";"1"
"2446";"7230";"12"
"2446";"10347";"18"
"2446";"10346";"12"
"2446";"12319";"6"
"2446";"12458";"18"
"2446";"12457";"19"
"2446";"13583";"14"
"2446";"13644";"13"
"2446";"14519";"13"
"2446";"14973";"23"
"2446";"16205";"15"
"2446";"16350";"4"
"2446";"16811";"14"
"2446";"17526";"15"
"2446";"17603";"3"
"2446";"17629";"18"
"2446";"17710";"18"
"2446";"17768";"5"
"2446";"17992";"19"
"2446";"19446";"12"
"2446";"20320";"24"
"2446";"20596";"15"
"2446";"20612";"22"
"2515";"9819";"17"
"2353";"16057";"12"
"2353";"19900";"19"
"2353";"20887";"13"
"2353";"1621";"12"
"2353";"7569";"11"
"6912";"20385";"15"
"2353";"16180";"9"
"2353";"12145";"5"
"2353";"10845";"4"
"2353";"10960";"18"
"2353";"8866";"10"
"2353";"2870";"12"
"2353";"20691";"5"
"2353";"13741";"18"
"2353";"21143";"4"
"2353";"18181";"7"
"2353";"17549";"10"
"2353";"17831";"13"
"2353";"11832";"7"
"2353";"19480";"12"
"2353";"12927";"4"
"2353";"14739";"4"
"2353";"21276";"5"
"2353";"16089";"2"
"2353";"17548";"12"
"2353";"13748";"2"
"6912";"16259";"12"
"2353";"18818";"14"
"2353";"3823";"11"
"2353";"21277";"2"
"2353";"19660";"18"
"2353";"15160";"5"
"2353";"13763";"5"
"2353";"20638";"8"
"2353";"5131";"3"
"2353";"9370";"9"
"2353";"92";"16"
"2353";"19517";"9"
"2353";"13121";"15"
"2353";"13122";"6"
"2353";"102";"10"
"1005";"15185";"21"
"2457";"8401";"18"
"2457";"20729";"19"
"2457";"8402";"6"
"2457";"19828";"15"
"2457";"21130";"18"
"2457";"19149";"3"
"2457";"5906";"10"
"2457";"20225";"6"
"2457";"20248";"21"
"2457";"20449";"21"
"2457";"20035";"1"
"2457";"19689";"23"
"2457";"17506";"22"
"2457";"16320";"21"
"2457";"19280";"6"
"2457";"18987";"10"
"2457";"21040";"15"
"2457";"15678";"18"
"2457";"20239";"1"
"2457";"19337";"18"
"2457";"16850";"4"
"2457";"20226";"6"
"2457";"19691";"1"
"2457";"13524";"19"
"2457";"11688";"18"
"2457";"19544";"24"
"2457";"16723";"23"
"2457";"16091";"16"
"2457";"16366";"18"
"2457";"16259";"22"
"2457";"19690";"4"
"2457";"21041";"24"
"2457";"7550";"3"
"2457";"15502";"1"
"2457";"19627";"1"
"2457";"20450";"19"
"2457";"21157";"10"
"2457";"19236";"6"
"2457";"12182";"4"
"2457";"16449";"19"
"2457";"3743";"13"
"2457";"21079";"22"
"2446";"21288";"21"
"2446";"21289";"18"
"2446";"21290";"1"
"2419";"2464";"21"
"2419";"8109";"11"
"2419";"11531";"9"
"2419";"12990";"18"
"2419";"13583";"3"
"2419";"13644";"13"
"2419";"13665";"14"
"2419";"13670";"11"
"2419";"13886";"2"
"2419";"14519";"11"
"2419";"14977";"3"
"2419";"15214";"1"
"2419";"16212";"17"
"2419";"16716";"11"
"2419";"16719";"14"
"2419";"16894";"17"
"2419";"17555";"13"
"2419";"17603";"4"
"2419";"17914";"5"
"2419";"18186";"4"
"2419";"18690";"15"
"2419";"18926";"3"
"2419";"19102";"11"
"2419";"19131";"15"
"2419";"19142";"15"
"2419";"19881";"24"
"2419";"20143";"5"
"2419";"20398";"23"
"2419";"20846";"1"
"2419";"21139";"8"
"2444";"9630";"3"
"2444";"16836";"2"
"2444";"17839";"4"
"2444";"17843";"13"
"2421";"7539";"12"
"2444";"18560";"13"
"2444";"18561";"7"
"2444";"18563";"17"
"2444";"19073";"1"
"2444";"19074";"22"
"2444";"19124";"24"
"6912";"24313";"14"
"2451";"17383";"11"
"2451";"18626";"2"
"2451";"16882";"3"
"2451";"16589";"9"
"2451";"14772";"15"
"2451";"18367";"1"
"2451";"12626";"13"
"2451";"9567";"5"
"2451";"12867";"18"
"2451";"13256";"4"
"2451";"20209";"4"
"2451";"16273";"20"
"2451";"15024";"15"
"2451";"14868";"14"
"2451";"13707";"2"
"2451";"13249";"3"
"2451";"12791";"5"
"2451";"443";"11"
"2451";"20620";"11"
"2451";"18754";"3"
"2451";"17536";"12"
"2451";"11606";"1"
"2451";"9252";"15"
"2451";"8441";"1"
"2451";"7037";"5"
"2451";"2412";"13"
"2451";"5863";"11"
"2451";"20154";"2"
"2451";"18318";"13"
"2451";"17865";"11"
"2451";"16843";"14"
"2451";"15586";"9"
"2451";"13501";"1"
"2451";"13257";"13"
"2451";"2726";"3"
"2451";"13660";"1"
"2452";"11655";"7"
"2452";"12623";"19"
"2452";"13246";"3"
"2452";"13251";"13"
"2452";"18805";"18"
"2475";"17461";"5"
"2475";"18367";"13"
"2475";"17383";"17"
"2475";"14772";"15"
"2475";"18283";"7"
"2475";"17536";"13"
"2475";"9903";"5"
"2475";"13721";"24"
"2408";"6737";"10"
"2408";"7194";"6"
"2408";"7634";"2"
"2408";"7693";"8"
"2408";"7930";"11"
"2408";"9100";"2"
"2408";"18378";"15"
"2408";"15254";"11"
"2408";"16347";"11"
"2408";"18508";"4"
"2408";"18704";"7"
"2408";"19138";"11"
"2408";"19795";"9"
"2408";"20229";"9"
"2408";"20231";"1"
"2408";"20425";"5"
"2408";"20857";"9"
"2408";"20910";"15"
"6912";"18934";"17"
"2496";"6183";"20"
"2496";"6587";"7"
"2496";"2233";"12"
"2496";"3564";"23"
"2496";"3367";"2"
"2496";"8168";"3"
"2496";"8169";"8"
"2496";"8402";"6"
"2496";"12500";"23"
"2496";"13178";"6"
"2496";"13643";"5"
"2496";"15298";"10"
"2496";"15783";"7"
"2496";"16091";"5"
"2496";"17832";"23"
"2496";"17951";"13"
"2496";"20914";"15"
"2496";"17848";"8"
"2496";"15236";"7"
"2496";"16619";"11"
"2502";"5624";"15"
"2502";"601";"9"
"2502";"6780";"2"
"2502";"6060";"14"
"2502";"7318";"5"
"2502";"8730";"5"
"2502";"9753";"13"
"2502";"11552";"11"
"2502";"12263";"12"
"2502";"15257";"22"
"2502";"20030";"4"
"2502";"20306";"11"
"2502";"21234";"19"
"2502";"21305";"3"
"2351";"14078";"12"
"2351";"5131";"3"
"2351";"18261";"11"
"2351";"16417";"4"
"2351";"5858";"11"
"2351";"13569";"13"
"2351";"18223";"10"
"2351";"13369";"12"
"2351";"21317";"19"
"2351";"12184";"13"
"2351";"3709";"22"
"2351";"18145";"6"
"2351";"7192";"12"
"2351";"13570";"2"
"2472";"19342";"6"
"2472";"19092";"24"
"2472";"21306";"1"
"2472";"19082";"2"
"2472";"18783";"7"
"2472";"583";"13"
"2472";"19091";"3"
"2472";"7593";"13"
"2472";"19866";"1"
"2472";"20813";"5"
"2472";"13696";"2"
"2472";"14968";"13"
"2472";"20761";"16"
"2472";"18770";"18"
"2472";"1654";"11"
"2472";"19324";"19"
"2291";"149";"99"
"2291";"1538";"99"
"2291";"3312";"99"
"2291";"8690";"99"
"2291";"10434";"99"
"2291";"10572";"99"
"2291";"10658";"99"
"2291";"11777";"99"
"2291";"13014";"99"
"2291";"17817";"99"
"2291";"18991";"99"
"2291";"18992";"99"
"2291";"20553";"99"
"2291";"70";"99"
"2291";"203";"99"
"2291";"5767";"99"
"2291";"5290";"99"
"2291";"9897";"99"
"2291";"10690";"99"
"2291";"12403";"99"
"2291";"12545";"99"
"2291";"16813";"99"
"2291";"16932";"99"
"2291";"19741";"99"
"2291";"19742";"99"
"2291";"20170";"99"
"2291";"1143";"99"
"2291";"12347";"99"
"2291";"2420";"99"
"2291";"2870";"99"
"2291";"8901";"99"
"2291";"12569";"99"
"2291";"18506";"99"
"2291";"20441";"99"
"2291";"10831";"99"
"2291";"11065";"99"
"2291";"13409";"99"
"2431";"21002";"16"
"2431";"20615";"9"
"2431";"21047";"2"
"2431";"21323";"4"
"2431";"2971";"9"
"2431";"13696";"24"
"2431";"20761";"15"
"2431";"13358";"5"
"2431";"9488";"24"
"2431";"3354";"7"
"2431";"21048";"4"
"2431";"9489";"11"
"2431";"9191";"11"
"2431";"21227";"4"
"2431";"19092";"7"
"2464";"7539";"12"
"2464";"5009";"4"
"2464";"10283";"22"
"2464";"11130";"10"
"2464";"11137";"12"
"2464";"12005";"18"
"2464";"12126";"22"
"2464";"12990";"18"
"2464";"13345";"23"
"2464";"13425";"4"
"2464";"13427";"15"
"2464";"13561";"11"
"2464";"13732";"1"
"2464";"15242";"15"
"2464";"15248";"12"
"2464";"15578";"17"
"2464";"15579";"13"
"2464";"16213";"21"
"2464";"16821";"4"
"2464";"16822";"24"
"2464";"17043";"14"
"2464";"17378";"1"
"2464";"17514";"13"
"2464";"18970";"12"
"2464";"19125";"17"
"2464";"19211";"10"
"2464";"19409";"4"
"2464";"19874";"9"
"2464";"20592";"4"
"2478";"7407";"99"
"2478";"7394";"99"
"6912";"26441";"5"
"2478";"6443";"99"
"2478";"1102";"99"
"2478";"5663";"99"
"2478";"2506";"99"
"2478";"5773";"99"
"2478";"8672";"99"
"2478";"10504";"99"
"2478";"9937";"99"
"2478";"11785";"99"
"2478";"12282";"99"
"2478";"12283";"99"
"2478";"13513";"99"
"2478";"15105";"99"
"2478";"15843";"99"
"2478";"17009";"99"
"2478";"17063";"99"
"2478";"17073";"99"
"2478";"17305";"99"
"2478";"17307";"99"
"2478";"17308";"99"
"2478";"17312";"99"
"2478";"18066";"99"
"2478";"18613";"99"
"2478";"18731";"99"
"2478";"20081";"99"
"2478";"20083";"99"
"2478";"20098";"99"
"2478";"20099";"99"
"2478";"20100";"99"
"2478";"20101";"99"
"2478";"20103";"99"
"2478";"20218";"99"
"2478";"20434";"99"
"2478";"20435";"99"
"2478";"20933";"99"
"2478";"21011";"99"
"2478";"12285";"99"
"2478";"17038";"99"
"2478";"18734";"99"
"2478";"19303";"99"
"2478";"20104";"99"
"2478";"20436";"99"
"2478";"20934";"99"
"2478";"10282";"99"
"2365";"16914";"4"
"2365";"17243";"5"
"2365";"12145";"24"
"2365";"16176";"12"
"2365";"13763";"7"
"2365";"5227";"24"
"2365";"8866";"21"
"2365";"102";"14"
"2365";"19900";"1"
"2365";"16592";"8"
"2365";"16180";"13"
"2365";"371";"22"
"2365";"21004";"11"
"2365";"21167";"1"
"2365";"20177";"5"
"2365";"1881";"7"
"2365";"17396";"3"
"2365";"11548";"2"
"2365";"16089";"3"
"2365";"19664";"5"
"2365";"17938";"8"
"2365";"17548";"11"
"2365";"1141";"7"
"2365";"17316";"15"
"2365";"20784";"10"
"2365";"20634";"14"
"2365";"9120";"3"
"2365";"20618";"11"
"2365";"9010";"4"
"2365";"6311";"8"
"2365";"17353";"4"
"2365";"12032";"1"
"2365";"18252";"8"
"2365";"19731";"5"
"2365";"20892";"14"
"2365";"21329";"12"
"2365";"19730";"3"
"2365";"17724";"12"
"2365";"20617";"9"
"2365";"18094";"9"
"2365";"16845";"12"
"2365";"19480";"18"
"2365";"19727";"13"
"2365";"21143";"5"
"2365";"19687";"3"
"2792";"8168";"4"
"2460";"8731";"9"
"2460";"12639";"8"
"2460";"13958";"18"
"2460";"14083";"1"
"2460";"14086";"7"
"2460";"14312";"9"
"2460";"15082";"14"
"2460";"16209";"3"
"2460";"16211";"12"
"2460";"17225";"10"
"2460";"17492";"20"
"2460";"18117";"17"
"2460";"18444";"4"
"2460";"18660";"13"
"2460";"19207";"23"
"2460";"19345";"20"
"2460";"19449";"17"
"2460";"19451";"12"
"2460";"19455";"1"
"2460";"20595";"12"
"2460";"20846";"1"
"2460";"20981";"1"
"2460";"21144";"7"
"2460";"14134";"2"
"2460";"19185";"11"
"2524";"10505";"7"
"2524";"16098";"13"
"2524";"12719";"3"
"2524";"20366";"18"
"2524";"11789";"12"
"2524";"10236";"4"
"2524";"13614";"3"
"2524";"19133";"4"
"2524";"19114";"19"
"2524";"18610";"4"
"2524";"8196";"12"
"2524";"13620";"2"
"2524";"16144";"24"
"2524";"19113";"11"
"2524";"17063";"11"
"2524";"20318";"11"
"2524";"17221";"7"
"2524";"16130";"19"
"2524";"16100";"3"
"2524";"13507";"9"
"2524";"19109";"22"
"2524";"19639";"16"
"2524";"19642";"5"
"2524";"13618";"9"
"2524";"8122";"18"
"2524";"13605";"12"
"2524";"20367";"4"
"2524";"11793";"15"
"2524";"11788";"4"
"2524";"21326";"12"
"2524";"20365";"5"
"2524";"20824";"2"
"2524";"17068";"12"
"2524";"11537";"4"
"2524";"13211";"4"
"2524";"15290";"12"
"2524";"10506";"2"
"2524";"18146";"2"
"2524";"17267";"1"
"2524";"19558";"1"
"2524";"8760";"18"
"2524";"17799";"4"
"2524";"21019";"3"
"2524";"20755";"2"
"2524";"6376";"13"
"2524";"18914";"9"
"2524";"20676";"9"
"2524";"20959";"1"
"2524";"20316";"4"
"2524";"11535";"23"
"2524";"2066";"6"
"2524";"20770";"11"
"2524";"7480";"20"
"2524";"13636";"18"
"2524";"13478";"11"
"2524";"20091";"13"
"2524";"21226";"12"
"2524";"13900";"15"
"2524";"20002";"1"
"2524";"20812";"6"
"2524";"2557";"5"
"2524";"20827";"1"
"2524";"13612";"10"
"2524";"16560";"4"
"2524";"20682";"3"
"2524";"1191";"14"
"2524";"20319";"7"
"2524";"20817";"13"
"2524";"14240";"5"
"2524";"14257";"15"
"2524";"21225";"13"
"2524";"7403";"19"
"2524";"15444";"2"
"2524";"20816";"13"
"2524";"21191";"6"
"2524";"18108";"10"
"2524";"21332";"6"
"2524";"12272";"11"
"2524";"20828";"18"
"2524";"20317";"19"
"2524";"21330";"10"
"2524";"3294";"15"
"2524";"12518";"1"
"2524";"20467";"18"
"2524";"8759";"8"
"2524";"21331";"4"
"2524";"15229";"21"
"2524";"20605";"1"
"2524";"19272";"19"
"2524";"20940";"12"
"2524";"20468";"3"
"2524";"20465";"5"
"2524";"21327";"21"
"2524";"20811";"4"
"2524";"18963";"12"
"2524";"18741";"1"
"2524";"19676";"1"
"2524";"5654";"4"
"2524";"8630";"18"
"2524";"13474";"22"
"2524";"6269";"3"
"2371";"11296";"10"
"2371";"10840";"3"
"2371";"12540";"13"
"2371";"12541";"22"
"2371";"16723";"11"
"2371";"19700";"3"
"2371";"11297";"6"
"2371";"10414";"20"
"2371";"19086";"2"
"2371";"12539";"15"
"2371";"13793";"12"
"2371";"11924";"3"
"2371";"18382";"17"
"2371";"3528";"15"
"2371";"11688";"18"
"2371";"16091";"18"
"2371";"10296";"6"
"2371";"19627";"1"
"2371";"17654";"17"
"2371";"20168";"2"
"2421";"2785";"18"
"2421";"9630";"11"
"2421";"8738";"12"
"2421";"10639";"1"
"2421";"12990";"18"
"2421";"13292";"18"
"2421";"13425";"4"
"2421";"13427";"15"
"2421";"13583";"12"
"2421";"13731";"2"
"2421";"14113";"12"
"2421";"15927";"11"
"2421";"16110";"12"
"2421";"17005";"4"
"2421";"17839";"4"
"2421";"17843";"10"
"2421";"17852";"19"
"2421";"18266";"3"
"2421";"18563";"17"
"2421";"18675";"15"
"2421";"19077";"2"
"2421";"19124";"24"
"2421";"19125";"17"
"2421";"19526";"1"
"2421";"20036";"13"
"2421";"20039";"14"
"2421";"20320";"24"
"2421";"20421";"1"
"2421";"20789";"12"
"2421";"21334";"1"
"2421";"21335";"1"
"2415";"17290";"12"
"2460";"12990";"18"
"2452";"17482";"6"
"2452";"21336";"4"
"2365";"20691";"15"
"2498";"5290";"14"
"2498";"10690";"1"
"2498";"16995";"4"
"2498";"19299";"1"
"2498";"20768";"11"
"2493";"21342";"1"
"2493";"19389";"9"
"2493";"19437";"2"
"2493";"18078";"13"
"2456";"11278";"22"
"2456";"21322";"2"
"2456";"582";"1"
"2456";"19695";"15"
"2456";"11678";"15"
"2456";"19551";"9"
"6912";"11295";"13"
"2456";"646";"12"
"2456";"19196";"11"
"2456";"2746";"5"
"2456";"286";"9"
"2456";"21321";"5"
"2456";"10581";"4"
"2456";"21274";"13"
"2456";"21242";"5"
"2456";"19538";"11"
"2456";"10321";"8"
"2456";"21266";"13"
"2456";"17200";"16"
"2456";"6027";"1"
"2456";"21239";"1"
"2456";"4310";"11"
"2456";"4885";"7"
"2501";"20101";"13"
"2501";"17063";"12"
"2501";"12283";"11"
"2501";"12281";"17"
"2501";"10282";"12"
"2501";"2506";"13"
"2501";"13513";"10"
"2501";"10504";"14"
"2501";"8021";"8"
"2501";"19303";"3"
"2501";"20436";"24"
"2501";"20218";"3"
"2501";"21352";"13"
"2501";"7407";"12"
"2501";"20099";"9"
"2501";"17038";"17"
"2501";"20931";"18"
"2501";"18734";"15"
"2501";"17312";"12"
"2501";"9937";"12"
"2501";"21012";"15"
"2501";"6443";"11"
"2501";"13634";"2"
"2501";"18731";"13"
"2501";"20103";"4"
"2501";"20100";"7"
"2501";"20081";"11"
"2501";"20083";"13"
"2501";"17068";"12"
"2501";"5773";"14"
"2501";"5663";"12"
"2501";"20510";"12"
"2501";"20513";"13"
"2501";"20512";"2"
"2501";"20511";"1"
"2501";"21350";"5"
"2501";"21349";"18"
"2501";"1102";"18"
"2501";"12282";"13"
"2501";"17073";"14"
"2501";"9938";"12"
"2501";"21351";"7"
"2501";"20934";"13"
"2501";"15843";"7"
"2501";"10236";"4"
"2454";"21291";"5"
"2454";"20635";"11"
"2454";"17437";"12"
"2454";"1802";"15"
"2454";"5222";"10"
"2454";"21314";"19"
"2454";"21102";"15"
"2454";"20535";"2"
"2454";"9918";"9"
"2454";"21341";"7"
"2454";"11207";"13"
"2454";"7518";"2"
"2455";"17542";"23"
"2455";"17193";"1"
"2455";"17021";"9"
"2455";"16974";"9"
"2455";"9884";"1"
"2455";"8040";"22"
"2455";"7593";"5"
"2455";"5122";"12"
"2455";"4243";"9"
"2455";"1315";"5"
"2455";"1305";"3"
"2455";"6144";"1"
"2455";"6193";"19"
"2488";"18579";"12"
"2488";"6048";"12"
"2488";"21295";"12"
"2488";"11498";"19"
"2488";"20251";"19"
"2488";"18072";"5"
"2488";"20281";"5"
"2488";"7542";"4"
"2488";"18073";"4"
"2488";"19221";"2"
"2488";"19750";"2"
"2488";"21340";"19"
"6912";"30427";"15"
"2436";"18927";"13"
"2436";"8866";"19"
"2436";"20691";"2"
"2436";"21143";"4"
"2436";"10845";"23"
"2436";"19395";"21"
"2436";"11548";"5"
"2436";"1143";"24"
"2436";"17548";"2"
"2436";"12145";"2"
"2436";"19480";"12"
"2436";"19920";"9"
"2436";"17549";"24"
"2436";"20634";"14"
"2436";"20177";"2"
"2436";"5227";"13"
"2392";"83";"13"
"2392";"203";"18"
"2392";"2100";"3"
"2392";"4380";"3"
"2392";"5290";"15"
"2392";"10831";"14"
"2392";"10434";"5"
"2392";"10658";"2"
"2392";"12545";"11"
"2392";"18991";"5"
"2392";"18992";"15"
"2392";"2085";"2"
"2521";"6144";"17"
"2521";"1315";"5"
"2521";"7593";"13"
"2521";"13158";"13"
"2521";"17542";"23"
"2521";"18217";"8"
"2521";"20646";"9"
"2521";"8040";"2"
"2366";"7194";"22"
"2366";"6737";"10"
"2366";"2798";"4"
"2366";"9621";"6"
"2366";"7634";"2"
"2366";"8169";"8"
"2366";"18378";"23"
"2366";"16347";"22"
"2366";"16619";"24"
"2366";"18704";"3"
"2366";"19794";"1"
"2366";"19795";"9"
"2366";"20425";"5"
"2366";"20524";"14"
"2366";"20820";"16"
"2366";"20857";"9"
"2437";"1014";"8"
"2437";"10904";"20"
"2437";"15758";"1"
"2437";"18390";"11"
"2437";"18492";"14"
"2437";"18530";"5"
"2437";"19719";"3"
"2437";"19720";"24"
"2437";"19723";"13"
"2437";"20458";"12"
"2437";"21358";"15"
"2437";"18531";"8"
"2398";"16538";"6"
"2398";"20619";"9"
"2398";"20239";"20"
"2398";"8402";"5"
"2398";"20248";"11"
"2398";"21157";"5"
"2398";"8401";"3"
"2398";"5906";"4"
"2398";"19132";"2"
"2398";"16259";"11"
"2398";"16850";"4"
"2398";"20447";"1"
"2398";"20518";"1"
"2398";"7550";"3"
"2398";"17506";"15"
"2398";"19544";"8"
"2398";"20996";"1"
"2398";"16091";"5"
"2398";"16320";"19"
"2398";"13785";"15"
"2398";"5900";"3"
"2398";"19828";"15"
"2398";"17255";"24"
"2398";"20238";"2"
"2467";"6482";"2"
"2467";"5675";"22"
"2467";"4243";"1"
"2467";"4479";"22"
"2467";"7593";"13"
"2467";"9884";"23"
"2467";"11292";"9"
"2467";"11552";"13"
"2467";"13303";"24"
"2467";"14920";"6"
"2467";"18350";"16"
"2467";"18962";"8"
"2467";"20377";"12"
"2467";"21359";"1"
"2476";"21163";"9"
"2476";"13085";"2"
"2476";"11385";"1"
"2476";"19602";"5"
"2476";"15546";"24"
"2476";"14182";"13"
"2476";"19081";"5"
"2476";"20062";"4"
"2476";"9758";"18"
"2476";"19749";"17"
"2476";"13832";"9"
"2476";"20309";"6"
"2476";"20904";"1"
"2476";"19681";"15"
"2476";"6233";"5"
"2476";"19381";"18"
"2476";"19160";"16"
"2476";"6620";"7"
"2459";"11793";"7"
"2459";"11535";"8"
"2459";"7407";"23"
"2459";"11789";"9"
"2459";"14051";"4"
"2459";"2066";"6"
"2459";"13512";"4"
"2459";"11265";"9"
"2459";"20812";"8"
"2459";"20106";"14"
"2459";"20318";"15"
"2459";"21331";"4"
"2459";"16100";"3"
"2459";"21225";"3"
"2459";"20827";"1"
"2459";"20367";"10"
"2459";"19676";"5"
"2459";"20777";"8"
"2459";"16098";"6"
"2459";"12510";"7"
"2459";"20366";"5"
"2459";"3294";"9"
"2459";"13211";"8"
"2459";"21332";"10"
"2459";"20091";"13"
"2459";"10236";"13"
"2459";"15444";"20"
"2459";"15845";"18"
"2459";"13478";"18"
"2459";"20603";"17"
"2459";"20811";"4"
"2459";"13507";"9"
"2459";"20875";"13"
"2459";"10282";"10"
"2459";"1102";"11"
"2459";"11537";"15"
"2459";"21035";"7"
"2459";"1191";"21"
"2459";"20365";"4"
"2505";"372";"23"
"2505";"419";"4"
"2505";"6800";"1"
"2505";"4728";"4"
"2505";"2460";"12"
"2505";"7234";"24"
"2505";"8074";"13"
"2505";"8741";"18"
"2505";"8737";"3"
"2505";"8735";"12"
"2505";"10350";"13"
"2505";"13455";"15"
"2505";"12319";"3"
"2505";"12496";"13"
"2505";"12461";"2"
"2505";"12083";"13"
"2505";"12639";"8"
"2505";"13644";"13"
"2505";"14083";"12"
"2505";"14084";"21"
"2505";"14087";"9"
"2505";"14312";"1"
"2505";"14524";"9"
"2505";"14665";"5"
"2505";"15805";"5"
"2505";"15807";"22"
"2505";"15810";"1"
"2505";"16302";"11"
"2505";"16350";"5"
"2505";"16354";"2"
"2505";"16579";"11"
"2505";"16719";"14"
"2505";"17225";"11"
"2505";"17492";"20"
"2505";"17591";"8"
"2505";"17603";"17"
"2505";"17703";"2"
"2505";"17906";"5"
"2505";"17911";"11"
"2505";"17917";"10"
"2505";"18117";"18"
"2505";"18344";"12"
"2505";"18444";"24"
"2505";"18901";"8"
"2505";"18943";"1"
"2505";"19071";"3"
"2505";"19207";"15"
"2505";"19260";"5"
"2505";"19345";"20"
"2505";"19424";"7"
"2505";"19449";"11"
"2505";"19452";"11"
"2505";"19453";"11"
"2505";"19874";"9"
"2505";"20395";"21"
"2505";"20551";"11"
"2505";"20552";"8"
"2505";"20595";"12"
"2505";"20981";"2"
"2505";"21144";"7"
"2505";"21145";"10"
"2447";"15048";"13"
"2447";"19483";"7"
"2447";"19448";"24"
"2447";"20481";"15"
"2447";"17290";"12"
"2447";"18473";"8"
"2447";"9072";"7"
"2447";"14941";"5"
"2447";"16278";"5"
"2447";"19529";"9"
"2447";"16237";"1"
"2447";"20487";"16"
"2447";"20644";"2"
"2447";"12552";"8"
"2447";"20686";"19"
"2447";"20679";"3"
"2447";"20692";"21"
"2447";"11574";"1"
"2447";"21233";"21"
"2447";"16238";"5"
"2447";"20705";"17"
"2447";"19528";"18"
"2447";"20712";"11"
"2447";"19816";"21"
"2441";"8836";"15"
"2441";"10639";"14"
"2441";"12533";"11"
"2441";"12534";"7"
"2441";"13427";"15"
"2441";"13731";"11"
"2441";"16619";"15"
"3144";"16836";"8"
"2441";"17603";"9"
"2441";"17839";"23"
"2441";"17843";"13"
"2441";"17852";"8"
"2441";"18186";"4"
"2441";"18559";"20"
"2441";"18561";"7"
"2441";"18563";"17"
"2441";"18564";"3"
"2441";"19073";"18"
"2441";"19076";"4"
"2441";"19077";"11"
"2441";"19124";"24"
"2441";"19125";"6"
"2441";"19526";"23"
"2441";"20036";"8"
"2441";"20038";"12"
"2441";"20039";"14"
"2441";"20419";"1"
"2441";"20421";"15"
"2441";"20748";"1"
"6912";"31252";"10"
"2441";"21335";"20"
"2248";"2591";"1"
"2248";"2785";"3"
"2248";"7693";"20"
"2248";"14113";"20"
"2248";"15254";"10"
"2248";"15927";"21"
"2248";"16959";"1"
"2248";"19160";"16"
"2248";"19602";"5"
"2248";"19749";"14"
"2248";"20598";"1"
"2514";"18318";"21"
"2514";"443";"20"
"2514";"20548";"10"
"2514";"16843";"24"
"2514";"16841";"23"
"2514";"13506";"4"
"2326";"2464";"13"
"2326";"8861";"1"
"2326";"8994";"23"
"2326";"9659";"11"
"2326";"10636";"1"
"2326";"11531";"9"
"2326";"13453";"8"
"2326";"13583";"5"
"2326";"13663";"1"
"2326";"13857";"13"
"2326";"13997";"3"
"2326";"14134";"9"
"2326";"14519";"11"
